major_code,num,title,writer,date,content,img_url,file_url
404,269,2021-1 정보통신공학과 강의시간표(02.08),안회민,2021.02.08,"수강신청시 참고하시기 바라며, 학과 사정에 의해 변경될 수 있으므로
꼭 수강신청 하시기 전에 확인하였던 파일의 날짜를 한번 더 확인하시기 바랍니다.
또한, 질문 사항이 있을 경우 학과 사무실(02-2610-1885)로 연락주시기 바랍니다.
 자세한 수강신청의 기본 공지는 학교 공지사항을 참고해 주시기 바랍니다

★수강 신청 유의 사항 (1, 2학년)
수강신청시 신청가능 학점은 15학점이상 22학점이하 입니다.

★수강 신청 유의 사항 (3학년) 
수강신청시 신청가능 학점은 15학점이상 24학점이하 입니다. 
졸업예정학기인 경우에는 12학점 이상 24학점이하 입니다. 
★ 3학년 A반(무선과정) 학생중 캡스톤기초설계 C, D강좌(네트워크과정) 수강을 
 희망하는 학생은 2월 16일(화) 16:00시까지  02-2610-1885로 전화 바랍니다. ★ 


공통사항 
합반과목은 선착순 마감입니다.
합반과목 : 3학년 k3, k4 강좌 네트워크구축운영 

5. 매크로 프로그램 이용 수강신청 방지를 위한 인증번호 입력 방법 안내 
※ 세부사항은 첨부파일(수강신청 안내서) 14, 15페이지를 확인하시기 바라며,
            미숙지로 인한 불이익은 본인이 감수해야 합니다.

★유의 사항
졸업에 필요한 전공 및 교양 최저 이수학점

1. 2010학년도 ~ 2015학년도 입학자 : 전공은 3년제 90학점이고, 교양은 3년제 12학점 이상입니다.

2. 2016학년도 입학자 : 전공은 3년제 90학점이고, 교양은 DIP 교과목 2학점을 포함한 3년제 12학점 
이상입니다.

3. 2017학년도 ~ 2019학년도 입학자 : 전공은 3년제 90학점, 교양은 ‘DIP(동양실천인성)’ 교과목 2학점, ‘DFS(동양건강체육)’ 교과목 2학점, ‘NCS직업기초능력’ 교과목 2학점을 포함한 3년제 12학점이상입니다.

4. 2020학년도이후 입학자  : 전공은 3년제 78학점이고, 교양은 '진로설계와실천인성' 교과목 2학점을
포함한 3년제 12학점 이상입니다.

★ 수강신청 기간
  2, 3학년 : 2021. 2. 15(월) 12:30 ~ 2. 16(화) 22:00
 1학년, 학사학위과정 : 2021. 2. 18(목) 12:30 ~ 2. 19(금) 22:00

★수강신청 정정 기간
  전체 학년 : 2021. 3. 4(목) 09:00 ~ 3. 5(금) 18:00 
   ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19422/download.do': '2021-1 정보통신공학과 강의시간표_02.08.xlsx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19423/download.do': '2021학년도+1학기+교양과목+강의시간표_02.05.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19424/download.do': '2021-1 정보통신공학과 강의시간표_02.08.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19425/download.do': '2021학년도+1학기+수강신청+안내.pdf'}]"
404,268,[취업] (공통) DB하이텍,윤현수,2021.01.28,"1. 회사명 : DB하이텍
       2. 모집 조건
     - 채용인원 : 0명(남녀상관없음)
     - 필수지원자격 : 디지털/아날로그 회로 또는 전자회로기초 또는 Layout관련 과목 이수자
     - 우대사항 : Layout Editor Tool 사용 가능자
      3. 업무 : 반도체 연구/Layout
      - Full custom Layout
      - Manual Layout
       4. 근무조건
        - 근무지 : 경기 부천
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(8시30분-17시30분)
        - 급여조건 : 3,300만(인센티브 별도) 
        - 복리후생 : 4대 보험, 사내식당, 통근버스, 경조휴가, 체육시설, 건강검진, 인센티브 등
 
     5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
      6. 마감일 : 2021.01.28. 오후 14시

지원을 희망하는 학생은 yhs0103@dongyang.ac.kr로 학과/학번/이름/이메일/연락처를 보내주시기 바랍니다.",,[]
404,267,"(전기,전자) 에스이앤에스 채용공고",윤성찬,2021.01.27,"* 모집요강

1. 학점: 3.0이상

2. 채용인원: 0명 남자

3. 모집부분 (상세요강은 첨부자료 및 채용공고 사이트 확인)

  1) 반도체장비 엔지니어(CS)_5명 : 반도체 장비 유지보수 및 setup업무 / 삼성, 하이닉스 반도체 Fab內 PSK 설비에 대한 CS 업무

      http://www.saramin.co.kr/zf_user/jobs/view?rec_idx=39487487

  2) 반도체장비 조립 (제조)_4명 : 반도체 장비 조립, 조정 업무

      http://www.saramin.co.kr/zf_user/jobs/view?rec_idx=39399020

  3) 반도체장비 설계 (제조)_2명 : 반도체 장비 기구 설계 / 사용Tool : Creo, Solidworks, Auto Cad

      http://www.saramin.co.kr/zf_user/jobs/view?rec_idx=39498773

  4) 반도체장비 품질관리_1명 : QM, QC 업무

      http://www.saramin.co.kr/zf_user/jobs/view?rec_idx=39398995

4. 신청방법 : 조교메일(scyoon@dongyang.ac.kr)로 이력서 작성
                이력서 제목 : '학번_이름_에스이앤에스'

5. 신청기간 : 21. 2. 3 까지",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19420/download.do': '210126_에스이앤에스_추천의뢰서.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19421/download.do': '181015_SEAND_이력서_Rev.3.docx'}]"
404,266,"[취업] (전기, 전자, 통신) (주)한울솔루션",안회민,2021.01.26,"1. 회사명 : (주)한울솔루션
- 홈페이지 : www.hanulsol.com
 2003년에 설립된 ㈜한울솔루션은 LINUX, UNIX, NT시스템 구축을 시작으로 현재는 DELL Technologies, LENOVO, HP의 Partner로서 다양한 서버 및 스토리지를 제공하고 있으며 고객 서비스를 최우선으로 다양한 솔루션을 제공하는 Linux HPC Cluster Solution 전문기업입니다.

2. 모집 직종
- 리눅스 시스템 엔지니어 

3. 근무조건
- 근무형태: 정규직(남) 
- 근무지: 서울 구로구 디지털로 272, 한신IT타워 1017호 (2호선 구로디지털단지역)
- 근무 요일: 주5일
- 근무 시간: 9:00 ~ 18:00
- 급여: 협의 후 결정
- (상여금 지급, 퇴직금 별도)

4. 지원방법 : 각조교에게 제출
1. 전기과 조교 : scyoon@dongyang.ac.kr
2. 전자과 조교 : yhs0103@dongyang.ac.kr
3. 통신과 조교 : ahm1217@dongyang.ac.kr
제출서류 : 이력서(자유양식), 자기소개서(자유양식)

5. 채용 절차
서류전형> 1차면접> 임원면접> 최종합격 

6. 마감일 : 2021년 2월 12일",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19418/download.do': '구인의뢰서(한울솔루션).hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19419/download.do': '한울솔루션 채용공고(동앙미래대학교).rtf'}]"
404,265,"[취업] (전자, 통신) (주)대성엘텍",안회민,2021.01.21,"1. 회사명 : (주)대성엘텍
 중견기업, 코스닥 상장사
 홈페이지 : http://www.dseltec.co.kr/
  2. 모집 조건
- 전공 : 정보전자공학과, 정보통신공학, 컴퓨터공학 전공자
- 우대사항 : 
  1) H/W개발 및 S/W개발 : Firmware/RTOS/LINUX, Android 플랫폼 이해도 우수, C/C++, JAVA 활용 가능자
  2) 기구개발 : 기구설계 경험 및 ANSYS 기구해석(열,구조) 사용 가능자
   3. 업무 : 연구소 소속 R&D인력 ( H/W개발 및 S/W개발, 기구개발)
  4. 근무조건 
- 근무지 : 서울 금천구
- 고용형태 : 6개월 인턴 후, 정규직 전환 심사
- 채용인원 : 14명
- 근무형태 : 주5일 근무(8시30분~17시30분)
- 급여조건 : 인턴 2,500만원, 정규직 전환 시 3,400만원
- 복리후생 : 중식제공, 근무복 지급 등
 
    5. 지원방법 : 학과조교에게 이메일 제출
통신  : ahm1217@dongyang.ac.kr
전자  : yhs0103@dongyang.ac.kr
지원서류 : 입사지원서1부(자유양식), 개인정보동의서 1부(첨부파일)
 6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표 
  7. 마감일 : 2021.2.2. 오후 14시",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19417/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}]
404,264,"[취업] (전기, 전자) 위더맥스(주)",윤현수,2021.01.18,"1. 회사명 : 위더맥스(주)
위더맥스는 시스템반도체 Design 전문 회사로써, 각 부문의 전문 Engineer 들로 구성되어 각 분야별 Service 뿐만 아니라 
ASIC/SoC 제작에 대해 설계부터 IP 제공 및 양산까지 Total Foundry Solution을 제공합니다.
당사가 속한 시스템반도체 개발 전문 분야는 첨단 반도체 공정 및 응용분야에 대한 많은 개발 경험과 숙련된 고급 엔지니어가 중요한 사업입니다. 
이에 근로자 중심의 근무 문화를 정착하고 최상의 근로환경 및 복리후생을 제공하여 근무 만족도를 극대화하고 있습니다.

2. 주소 : (05837) 서울 송파구 송파대로 111, 205동 614호

3. 지원직무 :
 - ASIC/Soc Design(SDV팀)
 - Front-end Design(DPI팀)
 - Back-end Design(PDT팀)
 - Full Custom Layout(FCL팀)

4. 근무조건
 - 근무형태 : 정규직
 - 근무일시 : 선택근로제 (자율근무)
 - 급여 : 대졸신입 3700만원 + 성과급(연봉의 20%) / 경력 - 면접 후 결정

5. 지원방법
 접수 방법 : 사람인 및 잡코리아 입사지원 또는 incruit@wethemax.com 메일지원
 이력서 양식 : 이력서는 첨부된 자사양식 사용
 제출서류 : 신입-이력서 / 경력-이력서 및 경력기술서(자유양식)

자세한 사항은 첨부된 21년 상반기 채용공고 PDF파일을 참고해주시기 바랍니다.",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19415/download.do': '21년 상반기 채용공고_위더맥스.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19416/download.do': '입사지원서(신입,경력)_양식_V5.0.docx'}]"
404,263,"[취업] (전기, 전자) 주식회사 에이치티엠",윤현수,2021.01.12,"1. 회사명 : 주식회사 에이치티엠
      2. 모집 조건
     - 채용인원 :  00명(남녀상관없음)
     - 지원자격 : 방진복 및 보호구 착용 가능자
       3. 업무 : 반도체 FAB설비 PM엔지니어(반도체 제조 설비 예방점검, 유지 및 보수)
      4. 근무조건
        - 근무지 : 경기 평택
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(4조 3교대)
        - 급여조건 : 3,200만원 + a(야근수당)
        - 복리후생 : 숙소, 통근버스, 구내식당, 단체상해보험 가입, 개인 의료비 지원, 삼성 웰빙클럽/아이코젠 개인 회원제 활동, 조직력 강화 행사 개최 등                        

    5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
     6. 마감일 : 2021.01.19. 12시

-지원을 희망하는 학생은 각 학과담당자에게 입사지원서 1부(첨부파일), 개인정보동의서 1부(첨부파일), 성적증명서 1부, 졸업(예정)증명서 1부를 보내주시기 바랍니다.

전기 : scyoon@dongyang.ac.kr
전자 : yhs0103@dongyang.ac.kr

또한 주식회사 에이치티엠 채용특강이 1/14(목) 15시 zoom 예정이니 Doit -> 마이페이지 -> 커뮤니티 -> 취업교육 프로그램 -> 해당 특강 신청을 통해서 특강에 참여할 수 있습니다.",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19413/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19414/download.do': '성함기재해주세요_입사지원서_Rev.2008 (1).doc'}]"
404,262,[취업] (통신) 세인플렉스(주),안회민,2021.01.12,"1. 회사명 : 세인플렉스(주)
  2. 모집 조건
  - 전공 : 정보통신
  - 필수사항 : 통신 시뮬레이션 가능자
  - 우대사항 : 오토캐드, 3D 모델링 가능자 우대
  - 채용인원 : 여학생 1명
         3. 담당업무 : 5G 신입 연구원( rf isolator, circulator 설계 및 개발)
         4. 근무조건
        - 근무지 : 경기 안양
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(9시-18시)
        - 급여조건 : 2,750만원(학사학위 경우, 3,000만원)
        - 복리후생 : 퇴직연금, 인센티브, 경조휴무, 교육지원, 우수사원 포상 등
          5. 지원방법 : 
          정보통신공학과 조교에게 제출 (ahm1217@dongyang.ac.kr)
          지원서류 : 입사지원서1부(자유양식), 개인정보동의서 1부(첨부파일), 졸업(예정) 증명서 1부
          6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
        7. 제출마감일 : 2021.1.13. 오후 15시
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19412/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}]
404,261,"[취업] (전기, 전자) 귀뚜라미에너지",윤현수,2021.01.05,"1. 회사명 : 귀뚜라미에너지
       2. 모집 조건
       - 채용인원 : 남자 1명
       - 지원자격 : 가스기능사 이상 자격증 소지자
       3. 업무 : 가스안전관리(도시가스 공급과 관련 된 모든 안전관리 업무)
       4. 근무조건
        - 근무지 : 서울 구로구
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(9-18시)
        - 급여조건 : 3,214만원
        - 복리후생 : 리프레쉬 휴가재도, 자녀 학자금 제도 등
      5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
      6. 마감일 : 2021.01.13. 오후 15시

-지원을 희망하는 학생은 yhs0103@dongyang.ac.kr로 입사지원서 1부(첨부파일), 개인정보동의서 1부(첨부파일), 성적증명서 1부, 졸업(예정)증명서 1부, 자격증 사본 1부를 보내주시기 바랍니다.
 ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19410/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19411/download.do': '이력서 및 자기소개서_귀뚜라미에너지_(신입).doc'}]"
404,260,"[취업] (전기,전자)KAD-ASSA ABLOY 채용공고",이용구,2020.12.31,"1. 회사명 : KAD-ASSA ABLOY 


2. 모집 조건
- 채용인원 : 남자 2명
- 필수사항 : 병역
- 우대사항 : 1종 보통 운전면허
 
3. 업무 : 산업용고속자동문 시공

 4. 근무조건 
- 근무지 : 경기 화성
- 고용형태 : 정규직
- 근무형태 : 주5일 근무(8시30분~18시30분/점심시간 포함 휴게 2시간)
- 급여조건 : 3,000만원 이상(1년 후, 생산수당 지급)
- 복리후생 : 기숙사 제공, 식사제공, 청년내일채움공제, 우수사원 포상, 장기근속자 포상, 연월차수당, 신입사원OJT 등
                           5. 추천방법 : 첨부된 양식파일을 작성하여 전기공학과 조교에게 메일발송(electric@dongyang.ac.kr)
                       입사지원서1부(첨부파일), 개인정보동의서 1부(첨부파일)

 6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표 
  7. 마감일 : 2021.1.6(수) 까지
 ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19408/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19409/download.do': 'KAD-ASSA ABLOY 입사지원서_최종 (1).docx'}]"
404,259,[취업] (통신) ASPN,안회민,2020.12.18,"1. 회사명 : ASPN
ASPN은 SAP Korea의 최고의 Consultant들이 주축이 되어 2003년 04월에 설립한 ERP, BPR컨설팅 및 아웃소싱 전문회사로 컨설팅에서부터 종합정보시스템 구축, ASP까지 일련의 종합 IT 서비스를 수행하고 있습니다. 
특히, 다양한 ERP, BPR프로젝트 경험을 기반으로 축적된 노하우를 보유하고 있는 소비재에 특성화 된 전문 컨설팅 기업입니다.  

홈페이지 : https://aspn.co.kr
 2. 모집 조건
  - 전공 : 정보통신, 컴퓨터공학
  - 필수사항 : Linux, NT, DB 기초 지식
  - 채용인원 : 남학생 4명  
 3. 담당업무 : 시스템 운영 관리 및 기획
  - SAP Configuration
  - System Migration
  - 시스템 튜닝
  - Patch 적용 및 테스트
  - 기타 SM 관련업무(OS, DB)
  4. 근무조건
  - 근무지 : 서울 서초구(예술의 전당 근처)
  - 고용형태 : 인턴3개월 후, 평가에 따른 정규직 전환(능력에 따라 당겨질 수 있음)
  - 근무형태 : 주5일 근무(9시-18시)
  - 급여조건 : 인턴 183만원 / 정규직 전환 시 2,900만원+성과급 별도
  - 복리후생 : 각종 경조금, 자녀 학자금, 자기근속자 포상, 자기 계발비 지원, 사내동호회 운영 등
    *인턴 특전 : 책정 수당(월 급여) 이외의 사항은 정규직과 동일한 복리후생, 인턴기간도 총 근무기간에 산입
  5. 지원방법 
  - 정보통신공학과 조교에게 제출 : ahm1217@dongyang.ac.kr
  - 지원서류 : 입사지원서1부(파일첨부), 개인정보동의서 1부(첨부파일)
    6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표 
  7. 마감일 : 2020.12.27. 오후 18시
 ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19406/download.do': 'ASPN입사지원서.doc'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19407/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}]"
404,258,2020-2 정보통신공학과 기말고사 시간표(수정12.8),안회민,2020.12.08,"2020학년도 2학기 정보통신공학과 기말고사 시간표입니다.

* 이번 20-2학기 기말고사는 전면 비대면 평가를 원칙으로 하며,
담당교수님의 판단에 따라 대면 평가를 실시할 수 있습니다.(대면 평가를 실시하더라도 학생이 비대면 평가를 선택 가능합니다)

3학년 이동및위성통신시스템 J1 과목은 12월 19일(토)에 비대면 평가이며 자세한 사항은 김창환 교수님께 문의바랍니다.  

*수정 사항*

1학년

1학년 교류회로해석(J3, K4) 시험 시간 변경
( 금요일 7교시 ->  금요일 3교시)




*안내 사항*
시험 시간표가 겹치는 학생은 학부사무실(3호관 409호)로 필히 연락 바랍니다.
(TEL 02-2610-1885)
시험 전, 시간표의 변동사항이 생길 수 있으므로
학부 게시판이나 홈페이지를 수시로 확인하시기 바랍니다.


[기말고사기간 중 부정행위 근절 안내]
2020학년도 2학기 기말고사 시행과 관련하여 시험 부정 행위자에 대하여 우리대학 상벌규칙에 의거 다음과 같이 단호히 조치할 예정이므로 학생 여러분들께서는 이점 유념하셔서 시험에 응해주시기 바랍니다.
 ※ 관련근거 : 
상벌규칙 제14조(시험 부정행위에 대한 징계 조치)
① 다음 각 호의 1에 해당하는 학생은 해당교과목의 시험성적을 무효로 하고 근신이상의 징계를 한다.
1. 타인에게 답안을 보여주거나 보고 쓰는 자
2. 구두로 답안을 불러주거나 참고물을 보고 답안을 작성한 자
② 다음 각 호의 1에 해당하는 학생은 당해 기간 동안 실시되는 전 교과목의 시험 성적을 무효로 하고 유기정학 이상의 징계를 한다.
   1. 작성한 답안지를 서로 교환한 자
2. 대리시험을 행한 자나 응시케 한 자
    3. 감독자의 지시에 불응하거나 이를 거부한 자 

학칙시행세칙 제53조(수험생 유의사항)
① 시험 시작 10분 이상이 경과하였을 경우에는 입실을 금지하며 20분 이상이 경과된 후부터는 퇴실할 수 있다.
② 고사장에서는 감독교수의 지시를 준수하여야 하며 불응하면 퇴장을 명할 수 있으며 학칙에 의거 징계한다. ",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19404/download.do': '2020-2학기 기말고사 시간표_정보통신공학과_12.08학생수정.xlsx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19405/download.do': '2020-2학기 기말고사 시간표_정보통신공학과_12.08학생수정.pdf'}]"
404,257,"[취업] (통신,전자) (주)다큐",안회민,2020.12.08,"1. 회사명 : (주)다큐
 - 업종 : 사무자동화기기 소프트웨어 개발
 - 주생산품 : 복합기임대 그룹웨어

     2. 모집 조건
     - 모집직종 : 앱개발, 프론트개발, 웹개발
     - 자격사항 : 앱개발, 프론트개발 관련 직무능력 보유자 
     - 성별 : 무관
     - 인원 : 4명
      3. 업무 : 소프트웨어 개발
       4. 근무조건
        - 근무지 : 서울 구로구 
        - 고용형태 : 정규직
        - 근무시간 : 08:30 ~ 18:00
        - 급여조건 : 면접후결정
        - 복리후생 : 4대보험
      5. 지원방법
     - 정보통신공학과 조교에게 이메일 제출 : ahm1217@dongyang.ac.kr
     - 정보전자공학과 조교에게 이메일 제출 : yhs0103@dongyang.ac.kr              
     - 제출서류 : 자기소개서1부(자유양식), 이력서, 졸업(예정)증명서
     6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19403/download.do': '(주)다큐.hwp'}]
404,256,2020 동계 현장실습 사전교육 안내,이용구,2020.12.04,"2020년 동계 현장실습 사전교육은 온라인으로 실시하며,

현장실습 참여 전 반드시 이수해야합니다.(미이수시 현장실습 참여 불가)


<사전교육 기간>
1차 : 2020.12.07(월) 00:00 ~ 24:00
2차 : 2020.12.08(화) 00:00 ~ 24:00

수강 방법 : 첨부파일 확인 바랍니다",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19402/download.do': '2020학년도 동계 현장실습 온라인 사전교육 방법 안내.pdf'}]
404,255,[취업] (통신) (주)솔텍시스템,안회민,2020.12.03,"1. 회사명 : (주)솔텍시스템
         2. 모집 조건
     - 지원자격 : 정보통신공학, 컴퓨터공학 전공자
     - 우대사항 : 프로그램 개발 가능자(C/C++, JAVA, C#)
         3. 업무 : 소프트웨어 개발
         4. 근무조건
        - 근무지 : 서울 금천구
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(자율 출퇴근제 실시)
        - 급여조건 : 2,850만원
     - 복리후생 : 중식제공, 개인노트북 지급, 자녀학자금지급 등
             5. 지원방법
     - 정보통신공학과 조교에게 이메일 제출 : ahm1217@dongyang.ac.kr              
     - 제출서류 : 입사지원서1부(자유양식), 개인정보동의서 1부(첨부파일), 성적증명서 1부, 졸업(예정)증명서 1부
      6. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
        7. 마감일 : 2020.12.11. 오후 15시
 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19401/download.do': '(서식)개인정보 수집 및 이용 동의서.hwp'}]
404,254,"[취업] (전기, 전자) 냉열(주)",윤현수,2020.12.01,"1. 회사명 : 냉열(주)
       2. 모집 조건
       - 채용인원 : 5명
       - 자격요건 : 기계설계, 전기, 전자 전공자
       - 우대사항 : 업무관련 자격증, 어학
       3. 업무 : 신뢰성 시험(온습도 및 진동) 및 제어계측(온습도 및 PLC)
        4. 근무조건
        - 근무지 : 경기 광명
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무
        - 급여조건 : 2,400 ~ 2,600만원 
                   5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
      6. 마감일 : 2020.12.10.오후 15시

-지원을 희망하는 학생은 학과담당자에게 입사지원서 1부(자유양식), 개인정보동의서 1부(첨부파일), 성적증명서 1부, 졸업(예정)증명서 1부를 보내주시기 바랍니다.

전기 : yklee94@dongyang.ac.kr
전자 : yhs0103@dongyang.ac.kr",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19400/download.do': '(서식)개인정보 수집 및 이용 동의서 (3).hwp'}]
404,253,[취업] (공통) 금강제화 사무직 인턴,윤현수,2020.11.27,"1. 회사명 : 금강제화
  2. 모집 조건
  - 전공 : 무관
  - 우대사항 : 관련 자격증, 사무보조 경력자
      3. 담당업무 : 판매팀(의류수급, 매출자료 관리 등)
         4. 근무조건
        - 근무지 : 서울 강남(신논현역)
        - 고용형태 : 인턴 3개월 후, 평가에 따른 정규직 전환
        - 근무형태 : 주5일 근무(8시30분-18시30분)
        - 급여조건 : 인턴 220만원, 정규직 2,900~3,000만원
        - 복리후생 : 하계휴가 5일 보장, 학자금, 건강검진, 유치원 보조금, 야유회 지원 등
         5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
     6. 마감일 : 2020.12.4. 오후 13시

지원을 희망하는 학생은 각 학과담당자에게 입사지원서 1부(첨부파일), 개인정보동의서 1부(첨부파일)을 보내주시기 바랍니다.

전기 : yklee94@dongyang.ac.kr
전자 : yhs0103@dongyang.ac.kr
통신 : ahm1217@dongyang.ac.kr",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19398/download.do': '인터넷 입사지원서(신입)(최종).hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19399/download.do': '(서식)개인정보 수집 및 이용 동의서 (2).hwp'}]"
404,252,[취업] (공통) (주)일신이앤드씨,윤현수,2020.11.27,"1. 회사명 : (주)일신이앤드씨
       2. 업무 : 전기 설계
       3. 회사정보
        - 근무지 : 서울특별시 서초구 서초3동 반포대로 98 (일신빌딩)
        - 근무형태 : 주5일 근무(9시-18시)
        - 급여조건 : 2,400만원 이상
        - 우대사항 : 졸업자 및 자격증 소지자
       4. 마감일 : 2020.12.31(목) 오후 13시

지원을 희망하는 학생은 yhs0103@dongyang.ac.kr로 이력서1부(자유양식), 자기소개서 1부(자유양식) 개인정보동의서1부(첨부파일)를 보내주시기 바랍니다.",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19397/download.do': '(서식)개인정보 수집 및 이용 동의서 (1).hwp'}]
404,251,"[취업] (전기,전자) 주식회사 에이치티엠",윤현수,2020.11.27,"1. 회사명 : 주식회사 에이치티엠

     2. 모집 조건
     - 채용인원 :  00명(남녀상관없음)
     - 지원자격 : 방진복 및 보호구 착용 가능자
       3. 업무 : 반도체 FA설비 PM엔지니어(반도체 제조 설비 예방점검, 유지 및 보수)
       4. 근무조건
        - 근무지 : 경기 평택
        - 고용형태 : 정규직
        - 근무형태 : 주5일 근무(4조 3교대)
        - 급여조건 : 3,200만원 + a(야근수당)
        - 복리후생 : 숙소, 통근버스, 구내식당, 단체상해보험 가입, 개인 의료비 지원,
        삼성 웰빙클럽/아이코젠 개인 회원제 활동,
        조직력 강화 행사 개최, 청년내일채움공제 가능 등                        
      5. 채용절차 : 입사지원 ->서류전형 -> 면접전형 -> 최종발표
 
    -지원을 희망하는 학생은 학과담당자에게 입사지원서1부, 개인정보동의서1부를
      보내주시기 바랍니다.

    전기 : yklee94@dongyang.ac.kr
    전자 : yhs0103@dongyang.ac.kr",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19395/download.do': '(서식)개인정보 수집 및 이용 동의서 (1).hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21033/293/19396/download.do': '성함기재해주세요_입사지원서_Rev.2008.doc'}]"
404,250,2020년 온라인 취업지원카드 작성방법,안회민,2020.11.26,"목적
1. 졸업생 취업지원카드 분류 및 분석을 통한 맞춤형 채용공고 제공
2. 졸업 후 학생들의 취업을 지원하고 체계적인 취업률 관리
3. 졸업 후 취업연계를 위한 개인 정보 수집 및 이용 동의서 확보

입력 방법 : 첨부파일 참고 

입력 대상 : 2021년 2월 및 2020년 8월 졸업생

입력 기한 : 2020년 12월 4일(금)

 ",,[{'https://www.dongyang.ac.kr/bbs/dmu_21033/314/19978/download.do': '취업지원카드 작성방법.pptx'}]
